batch_id,batch_text_id,text_id,metadata_id,annotator_id,text,initial_paragraph,topic,is_noise_or_spam_text,related_to_election_2024,toxicity,profanity_obscenity,threat_incitement_to_violence,insults,identity_attack,sexually_explicit,category_count
103,199,103-199,31026,13,"Mari menyambut anggota baru kita:❤️❤️❤️❤️❤️🖐️🖐️🖐️💪💪💪🇮🇩👍 Mari Satukan dukungan untuk PAK GANJAR MAHFUD 🇮🇩 YES 👍 untuk Rakyat Indonesia 🇮🇩 bersatu demi NKRI 🇮🇩 yang lebih baik kedepannya 👍 INSYA ALLAH, AAMIIN YA RABBAL AALAMIIN 🤲 Swandisinaga, Epi, Made Arnawa, Indra Sumantri, Rahman Manik, Bagiastra Ketut, Abdul Ghoni, Andyary Arya, Arul Rosita, Pramono Jos, Aas Ahmad Sr., Zulhermis, Mamat, Rohani Manullang, Rowi Hidayat, Darsono Gandasasmita, Ludy, Renzo Romo, X-tra Teknik, Priyoo Primatech, Mtrdi, Sumadi Madi, Betty Toding, Eva Riany Sitepu, Johnny Kewas, Rezky Putra P, Fono Fono, Kadir, Tolan Pasaribu, Priyono Swd, Rhedza O'Conner, Harjon Jandu, Yusak, Soleman Leman, Indra Putra, Giovano Vano, Mami Bae, Azam Ardianto, Eko Susanto, Eggi Wenggo Eggi, Alexander Suranto, Thomas Kaslim, Sulistyo, Gimin Bluegost Dmz, Melitinus J R, Abdul Khalixs Terrosan, Marcopolo, James Karouwan, Hindun Johariyah, Muhammad Ridwan, Fredy, Nasir Bengkel, Bambang Tri Martono, Sudieli Waruwu, Ayahee Denis, Boyke Tambayong, Made Subrata, Benjamin Nara Lulu, Lambue Manalu RumaButar, Slamet Nuryanto, Abdul Latief, Hetti Wongkar Kumayas, Umar, Suyud, Mario Herman, Wabi Bi, Sariyun Imam, Musa, Malsio Purnama, Tri Ubaya, Jhon Beker, Sular Larto, Apriman, Subur Jaya, Sudarmin Rajaki, Waluyo Askot, Na Sikhi Sikhi, Rifly W Mandang, Sumarsono Cak No, Asmat Asmat, Asep, Widya Waroka, Onggo Inggi, Rahmad Waruwu, Jubirman Sihombing, David Syahputra Putra, Nanggun, Suwarto, Dirga Deus, Casan Caz, Noenk Bonex Rosoneri, Pak Brondoll, Ane Sty, Sutrisno Sutrisno, Wandi Wedux, Yafet Latupeirissa, Din, Muhammad Soleh, Wirja Wirja, Komang Susila Darma",,UNKNOWN,0,0,0,0,0,0,0,0,0
103,200,103-200,123437,13,Voli Day bi ibu ivo basic to soreang.,,UNKNOWN,1,0,0,0,0,0,0,0,0
103,201,103-201,60492,13,Ganjar Pranowo @ #Universitas #Katolik #Parahyangan #Bandung #Ganjar #GanjarPranowo #capres #capres2024 #Ganjar2024 #Jabar #GanjarPranowo2024 #JawaBarat #MenangkanGanjar #Unpar #calonpresiden2024 #GanjarPresiden2024 #GanjarPresidenKU #KerjaNyataGanjar #GanjarBersamaRakyat #RakyatBersamaGanjar #GanjarPranowoPresiden2024 #GanjarPranowoForPresident2024,,"Kristen, Terpolarisasi",0,1,0,0,0,0,0,0,0
103,202,103-202,-1,13,"ADU GAGASAN 3 BACAPRES DI UNIVERSITAS KATOLIK PARAHYANGAN
HANYA GANJAR PRANOWO YANG BERANI HADIR

Ganjar Pranowo Adalah Calon Pemimpin Yang Siap Menerima Tantangan Dari Siapapun Untuk Memaparkan Gagasannya Sebagai Calon Presiden Indonesia.

Karena, Ganjar Pranowo Memiliki Visi Misi Yang Jelas Untuk Kemajuan Dan Kesejahteraan Masyarakat Indonesia.

#Presiden2024 #GanjarPranowo #RakyatDukungGanjar #GanjarCapres #GanjarHebat #GanjarUntukIndonesia #ganjarpresiden2024 #Ganjarist #ganjaruntuksemua #kalbardukungganjar #kalimantanbarat #kalbar #Pontianak #ketapang #singkawang #sambas #bengkayang #landak #mempawah #sanggau #sintang #kapuashulu #sekadau #melawi #kuburaya #kayongutara #sintang #dayak #melayu #KalbarBersamaGP",,"Kristen, Terpolarisasi",0,1,1,0,0,0,0,0,0
103,203,103-203,65000,13,"Analis politik yang juga pengajar Ilmu Komunikasi Politik dan Teori Kritis pada Fakultas Ilmu Sosial Ilmu Politik Universitas Katolik Widya Mandira (Unwira) Kupang Mikhael Raja Muda Bataona mengatakan duet Prabowo Subianto dan Gibran Rakabuming Raka pada Pilpres 2024 tidak mudah diterima oleh publik. ""Duet ini hanya akan menjadi surprice kecil secara politik karena efeknya tidak cukup kuat untuk memastikan kemenangan Prabowo. Prabowo tetap butuh kerja sangat keras untuk menang karena duet ini tidak mudah diterima oleh publik,"" kata Mikhael Raja Muda Bataona di Kupang, Jumat. - Tvonenews #HardNews_Politik #NewsOne #CariBeritaditvOne #DuetPrabowoGibran #ViralPolitik #Jokowi #PDIP #PerlawananPublik",,"Kristen, Terpolarisasi",0,1,0,0,0,0,0,0,0
103,204,103-204,90345,13,"Mohon info kl ada yg kenal dg Sahabatku Monica salah satu Guru di sekolah katolik di Banjar Baru KalSel, Trimakasih",,Kristen,1,0,0,0,0,0,0,0,0
103,205,103-205,78275,13,Dalam Video Ini Badai Petir di Israel,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim video badai petir di Israel, informasi tersebut diunggah salah satu akun Facebook, pada 18 Oktober 2023. Unggahan klaim video badai petir di Israel menampilkan langit mendung dengan awan kelabu yang menggulung kemudian terlihat derasnya air yang turun dari langit. Kemudian dilanjutkan dengan tamoilan suasan pemukiman yang juga diguyur air. Dalam video tersebut terdapat tulisan",Jewish,1,0,0,0,0,0,0,0,0
103,206,103-206,23197,13,Panggung Deklarasi Ganjar Pranowo Hangus Terbakar,"“Mengenaskan !! Saat deklarasi Ganjar detik ini panggungnya hangus terbakar hingga begini” Kanal Youtube GARUDA POLITIK mengunggah video dengan klaim panggung deklarasi Ganjar Pranowo hangus terbakar. Klaim ini didukung dengan gambar pratinjau yang menampilkan foto panggung besar yang dilalap api. Pada gambar pratinjau juga dituliskan bahwa jutaan relawan Anies Baswedan bergemuruh saat menyaksikan kejadian tersebut. Setelah ditelusuri, gambar pratinjau video tersebut merupakan hasil manipulasi. Gambar aslinya dapat ditemukan pada akun Instagram envision_ind yang diunggah pada 8 Juli 2022.",Terpolarisasi,0,1,0,0,0,0,0,0,0
103,207,103-207,173117,13,BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,"Beredar video balon udara tadi malam terkait salah satu pasangan calon dan wakil presiden 2024 yaitu Ganjar Pranowo dan Mahfud Md yang terlihat mengelilingi Monumen Nasional atau Monas. Kalian juga sudah liat? Sebuah video menampilkan balon udara bergambar pasangan Ganjar Pranowo dan Mahfud MD beterbangan di kawasan Tugu Monas dan Tugu Monas menampilkan tulisan “GANJAR”, “MAHFUD”, “2024” beredar dari salah satu akun instagram dengan nama pengguna mood.jakarta pada 15 November 2023. Melansir kompas.com, Isa Sauri selaku Kepala Unit Pengelola Kawasan (UPK) Monas mengatakan bahwa video yang beredar di media sosial itu tidak benar dan tidak ada kegiatan penerbangan balon udara Ganjar-Mahfud di Monas pada waktu tersebut.",Terpolarisasi,0,1,0,0,0,0,0,0,0
103,208,103-208,23198,13,Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim helikopter menjatuhkan kawanan nyamuk rekayasa genetik, informasi tersebut diunggah sakah satu akun Facebook, pada 2 September 2023. Unggahan klaim helikopter menjatuhkan kawanan nyamuk rekayasa genetik menampilkan sebuah helikopter yang terbang berputar sambil mengeluarkan sesuatu berwarna gelap. Dalam video tersebut terdapat tulisan ""Helicopter Dropping Mosquitoes"".",Terpolarisasi,0,0,0,0,0,0,0,0,0
103,209,103-209,173105,13,PRABOWO KETAR - KETIR MAHFUD NGAKU DIBAYAR 800 M JADI WAPRES PRABOWO,"PRABOWO KETAR - KETIR MAHFUD NGAKU DIBAYAR 800 M JADI WAPRES PRABOWO Akun News Era 2024 pada 23 Oktober 2023 mengunggah video yang berjudul ""PRABOWO KETAR - KETIR MAHFUD NGAKU DIBAYAR 800 M JADI WAPRES PRABOWO"". Unggahan yang berdurasi 9 menit 35 detik itu tidak menyampaikan berita tentang pengakuan Mahfud yang dibayar 800 M untuk menjadi cawapres Prabowo. Unggahan tersebut telah disanggah melalui artikel milik Tribunjogja.com yang menyatakan unggahan tersebut hoax. Hal ini bedasarkan apa yang tertulis pada judul dan cover dengan narasi yang dibacakan tidak sesuai. Narasi yang dibacakan tidak terdapat pernyataan tentang Mahfud MD yang dibayar 800 M untuk menjadi cawapres Prabowo. Narasi pada unggahan tersebut adalah sebuah artikel berita dari cnnindonesia.com yang berjudul ""Mahfud Merasa dari Awal Di-endorse Jokowi Diam-diam untuk Pilpres"" pada 21 Oktober 2023. Artikel tersebut berisi tentang Mahfud MD yang yakin bahwa Jokowi mendukung dirinya menjadi cawapres dari Ganjar. Menurutnya hal ini juga didukung dengan hasil musyawarah rakyat pendukug Jokowi yang menurut Mahfud MD banyak yang memilih dirinya.",Terpolarisasi,0,1,1,0,0,0,0,0,0
103,210,103-210,172389,13,Gibran Mendapat Balasan Atas Kesombongannya,"SELAMAT JALAN MAS GIBRAN | AKIBAT KESOMBONGAN NYA GIBRAN BERAKHIR BEGINI – Breaking News Kanal YouTube PILIHAN RAKYAT pada 14 November 2023 mengunggah video dengan klaim bahwa Gibran Rakabuming mendapat balasan atas kesombongannya. Perkataan Gibran yakni “Jangan takut Pak Prabowo, karena ada saya” dinilai sebagai sikap sombong yang menganggap bahwa dirinya adalah penentu kemenangan Prabowo dalam Pilpres 2024. Setelah dilakukan penelusuran, faktanya tidak ditemukan informasi mengenai balasan atas kesombongan Gibran seperti yang tertulis pada judul unggahan. Selain itu, narator nyatanya juga hanya membaca ulang dua artikel opini dari laman Seword.com.",Terpolarisasi,0,1,1,0,0,0,0,0,0
103,211,103-211,172404,13,Dalam Video Ini Kecelakaan Kapal di Padangbai,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim video kecelakaan kapal di Padangbai, informasi tersebut diunggah salah satu akun Facebook, pada 17 November 2023. Informasi kecelakaan kapal di Padangbai menampilkan sebuah kapal laut dengan kondisi miring dan sebagian badan kapal sudah tenggelam pada kapal tersebut terdapat tulisan ""BLUE LAGON ISLAND"" , di sekitar kapal tersebut pun terlihat sejumlah orang mengenakan pelampung terapung di perairan dan juga ada yang masih di atas kapal sedang loncat ke air. Dalam video terdapat tulisan ""Kecelakaan Kapal di Padangbai hari ini""",UNKNOWN,0,0,0,0,0,0,0,0,0
103,212,103-212,176472,13,Keputusan MK Membuat Gibran Mundur dari Pilpres 2024,"GEGER PAGI INI || GIBRAN PAMIT MUNDUR, KEPUTUSAN KETUA MK MUTLAK, ANGIN SEGAR BUAT GANJAR MAHFUD Kanal YouTube KABAR NEWS (youtube) pada 16 November 2023 mengunggah video dengan judul dan thumbnail yang mengklaim bahwa Gibran Rakabuming tidak bisa melanjutkan rencananya untuk maju di Pilpres 2024 sebagai cawapres dari Prabowo Subianto. Diketahui adanya hal tersebut telah menjadi keputusan Ketua Mahkamah Konstitusi (MK) yang tidak dapat diganggu gugat. Setelah menonton keseluruhan video, faktanya tidak ditemukan informasi mengenai Gibran yang gagal menjadi cawapres dalam Pilpres 2024 seperti yang tertulis pada judul unggahan.",Terpolarisasi,0,1,1,0,0,0,0,0,0
103,213,103-213,22368,13,Mahfud MD Bawa Bukti Transfer Korupsi Milik Cak Imin,"Kanal YouTube KABAR NEWS (youtube) pada 10 September 2023 mengunggah video dengan judul dan thumbnail yang mengklaim bahwa Menkopolhukam Mahfud MD membawa bukti transfer korupsi dari mantan Menteri Tenaga Kerja dan Transmigrasi (Menakertrans) periode 2009-2014, Muhaimin Iskandar atau Cak Imin. Diketahui bahwa kasus korupsi terkait sistem proteksi TKI ini terjadi di Kemenakertrans pada 2012 silam. Setelah dilakukan penelusuran, faktanya judul tersebut berbeda dengan isi dan narasi dalam video. Pada kenyataannya, video tersebut menjelaskan mengenai penemuan beberapa bukti transfer uang hasil penggeledahan yang dilakukan oleh KPK atas dugaan korupsi pengadaan sistem perlindungan atau proteksi TKI. Dalam kasus ini, diketahui bahwa Cak Imin telah memenuhi panggilan KPK terkait pemeriksaan sebagai saksi dalam kapasitasnya sebagai Menakertrans periode 2009-2014. Lebih lanjut, KPK juga telah menetapkan tiga orang tersangka yang terdiri atas dua orang pejabat Kemenakertrans dan satu orang swasta.",Terpolarisasi,0,1,1,0,0,0,0,0,0
103,214,103-214,87402,13,Video Tentara Indonesia Diberangkatkan ke Jalur Gaza,"“selagi ada tiket pesawat free palestina” Muncul di Tiktok sebuah unggahan yang diunggah oleh akun bernama @miartawan yang pada 15 Oktober 2023 lalu mengunggah video dirinya sedang memakai pakaian tentara disertai kalimat siap berangkat menuju ke Palestina. Namun, video tersebut hanya merupakan hasil rekayasa dengan menggunakan filter dari Tiktok yang dapat membuat seseorang seolah sedang menggunakan seragam tentara. Pada bagian pojok kiri bawah akan terlihat ada tulisan “try effect” yang mana artinya jika dipencet maka kita juga dapat langsung ikut mencoba filter tersebut. Selain itu di akhir video ia juga menyelipkan sebuah candaan “kalau saya pulang masih bernyawa saya akan bawa satu janda”, jadi kemungkinan tujuan ia membuat video tersebut hanya untuk bercandaan saja.",UNKNOWN,0,0,0,0,0,0,0,0,0
103,215,103-215,26983,13,Yunani Tinggal Nama Setelah Diterjang Banjir Bandang,"Kanal YouTube CCTV BENCANA (youtube) pada 10 September 2023 mengunggah video dengan judul yang mengklaim bahwa saat ini Negara Yunani hanyalah tinggal sebuah nama. Hal itu disebabkan karena banjir bandang paling dahsyat telah menerjang dan memorakporandakan Yunani. Setelah dilakukan penelusuran, faktanya judul tersebut berbeda dengan isi dan narasi dalam video. Pada kenyataannya, video tersebut berisi mengenai kabar hujan badai yang memicu banjir di Turki tanpa menjelaskan berita banjir di Yunani seperti yang tertulis pada judul unggahan. Diketahui bahwa empat orang hilang setelah banjir bandang menghantam lokasi perkemahan di Provinsi Kirklareli, dekat perbatasan Turki dengan Bulgaria. Sementara itu di Istanbul, kota terbesar di Turki, hujan deras membanjiri jalanan dan rumah-rumah di dua lingkungan, menyebabkan sedikitnya dua orang tewas.",UNKNOWN,0,0,0,0,0,0,0,0,0
103,216,103-216,87847,13,Dalam Video Ini Pendukung Anies Baswedan Marah Akibat Tertipu Doorprize,"Liputan6.com, Jakarta - Cek Fakta Liputan6.com mendapati klaim video pendukung Anies Baswedan marah karena tertipu doorprize, informasi tersebut diunggah salah satu akun Facebook, pada 18 Oktober 2023. Unggahan klaim video pendukung Anies Baswedan marah karena tertipu doorprize ini diawali dengan menampilkan seorang sedang memegang benda berupa lembaran berbentuk persegi panjang. Pada lembaran tersebut terdapat tulisan ""MLAKU BARENG"" dibawah tulisan tersebut terlihat foto pasangan Capres dan Cawapres Anies Baswedan dan Abdul Muhaimin Iskandar atau Anies-Muhaimin yang dibawah foto tersebut terdapat tulisan ""ANIES & MUHAIMIN"".",UNKNOWN,0,0,0,0,0,0,0,0,0
103,217,103-217,29391,13,Baliho Ganjar Bertuliskan Ganja Untuk Semua,"“GANJA UNTUK SEMUA CEBONG Saking semangat 45 pasang baliho, lupa satu huruf jadi lain artinya…hahahaah BeginiLah KaLau Mau Menipu Rakyat … Akhirnya SaLah Tulis Nama , PadahaL Percetakan yg Bust , ko” Bisa Matanya Manusia yg Banyak Padang gak Bisa Baca…Tulisan Namanya Ganjar Pranowo….!!!” Sebuah akun Facebook mengunggah foto yang memperlihatkan sebuah baliho dengan wajah Ganjar Pranowo bertuliskan ganja untuk semua. Dalam narasinya, akun tersebut mengklaim bahwa pembuat baliho melakukan salah tulis nama.",Terpolarisasi,0,1,1,1,0,0,0,0,1
103,218,103-218,86587,13,"Terbukti Korupsi, Mahfud MD Gantikan Surya Paloh Sebagai Ketua NasDem","“G3MPAR SIANG INI — TERBUKTI K0RUP$I, MAHFUD MD RESMI GANTIKAN SURYA PALOH SEBAGAI KETUA NASDEM” Beredar sebuah informasi di Facebook yang mengklaim bahwa Surya Paloh korupsi hingga Mahfud MD menggantikannya sebagai ketua umum NasDem. Dalam thumbnail video tersebut menunjukkan Presiden Jokowi yang didampingi Wakil Presiden Ma’ruf Amin berjabat tangan dengan Mahfud MD. Setelah ditelusuri klaim tersebut menyesatkan. Faktanya tidak ada pemberitaan kredibel yang membenarkan kabar Surya Paloh korupsi hingga Mahfud MD menggantikannya sebagai ketua umum NasDem. Narator dalam video tersebut hanya membacakan artikel berita dari Suara.com yang memberitakan pemanggilan elite NasDem soal dugaan aliran uang miliaran Rupiah ke partai dalam kasus korupsi mantan Menteri Pertanian.",Terpolarisasi,0,1,0,0,0,0,0,0,0
103,219,103-219,89283,13,Video Deklarasi Prabowo Subianto dan Ridwan Kamil,"PRABOWO – RIDWAN KAMIL Sebuah akun TikTok mengunggah video yang menampilkan Prabowo dikerubungi banyak orang. Pengunggah menambahkan keterangan bertuliskan “Capres- Cawapres Prabowo- Ridwan Kamil 2024.”Faktanya video tersebut bukan deklarasi Ridwan Kamil menjadi cawapres Prabowo Subianto. Setelah dilakukan penelusuran, video tersebut merupakan momen saat Prabowo meresmikan rumah pemenangan untuk relawannya. Dilansir dari Tempo.co, kegiatan itu dilakukan pada tanggal 15 Agustus 2023. Prabowo Subianto meresmikan Rumah Pemenangan Relawan 08 dan juga menerima deklarasi dukungan resmi dari organ relawan pendukung Presiden Joko Widodo.",Terpolarisasi,0,1,0,0,0,0,0,0,0
103,220,103-220,30320,13,Foto Baliho Ganjar Pranowo Bertuliskan 'Ganja Untuk Semua',"Liputan6.com, Jakarta - Sebuah foto yang diklaim baliho Ganjar Pranowo bertuliskan ""GANJA UNTUK SEMUA"" beredar di media sosial. Foto tersebut disebarkan salah satu akun Facebook pada 15 September 2023. Dalam foto baliho tersebut terlihat ilustrasi wajah Ganjar Pranowo dengan narasi bertuliskan ""GANJA UNTUK SEMUA"". ""GANJA UNTUK SEMUA CEBONG",UNKNOWN,0,0,1,1,0,0,0,0,1
103,221,103-221,32819,13,"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks","Pemerintah Pemprov DKI Habiskan Rp90,45 Miliar untuk Bayar Buzzer buat bikin hoak Sebuah akun Facebook membagikan unggahan tangkapan layar artikel dengan klaim Pemerintah DKI menghabiskan Rp 90,45 Miliar untuk membayar Buzzer membuat hoaks. Dalam tangkapan layar itu tertulis keterangan penulis artikel bernama Hilda Julaika. Faktanya, tangkapan layar tersebut adalah hasil manipulasi aplikasi pengolah gambar. Berdasarkan penelusuran Google Image Search, ditemukan sumber artikel dengan nama penulis yang sama serta gambar/ foto di artikel yang sama. Artikel itu dimuat oleh mediaindonesia.com pada Kamis 20 Agustus 2020. Artikel aslinya berjudul “Pemerintah Habiskan Rp90,45 Miliar untuk Bayar Buzzer” yang ditulis oleh Hilda Jualika.",Terpolarisasi,0,0,1,0,0,0,0,0,0
103,222,103-222,28372,13,Penggantian ID PLN Sebesar Rp 400 Ribu,"Beredar bukti kuitansi penggantian nomor ID PLN dengan biaya sebesar Rp400 ribu disertai logo PLN dan cap merah yang bertuliskan PT PLN (Persero). Pada lembar kuitansi tersebut terdapat keterangan seperti nomor ID pelanggan, nominal biaya penggantian dan keterangan lainnya. “TANDA BUKTI PEMBAYARAN PENGGANTIAN NO.ID. (PLN) Telah Terima Dari:",UNKNOWN,1,0,0,0,0,0,0,0,0
103,223,103-223,17881,13,Dalam Foto Ini Anies Baswedan Beribadah di Vihara,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim foto Anies Baswedan beribadah di vihara, informasi tersebut diunggah oleh salah satu akun Facebook, pada 13 September 2023. Unggahan klaim foto Anies Baswedan beribadah di vihara menampilkan seorang lelaki mengenakan rompi berbaju putih dengan wajah ditutupi masker sedang memegang benda berbentuk lidi. Dalam foto tersebut terdapat tulisan.",Terpolarisasi,0,1,1,0,0,0,0,0,0
103,224,103-224,91016,13,Baliho Dukungan Masyarakat NTT Prabowo dan Jan Ethes,“Masyarakat NTT mendukung Prabowo Subianto sebagai Calon Presiden dan Jan Ethes sebagai Calom Wakil Presiden” Akun Facebook Mas Sapto memposting sebuah gambar baliho dengan foto Prabowo dan Jan Ethes. Terdapat narasi bahwa Masyarakat NTT mendukung Prabowo Subianto sebagai Calon Presiden dan Jan Ethes sebagai Calon Wakil Presiden. Postingan tersebut diunggah pada 22 Oktober 2023 pukul 08.56. Setelah ditelusuri ditemukan gambar asli pada website merdeka.com berjudul “Muncul Baliho Prabowo dan Gibran di Kupang”. Jika dilihat foto yang bersandingan dengan Prabowo bukan Jan Ethes melainkan Gibran. Narasi yang dituliskan pada baliho bukan “Jan Ethes melainkan “Gibran Rakabuming Raka”.,Terpolarisasi,0,1,1,0,0,0,0,0,0
103,225,103-225,97149,13,Dalam Video Ini Pembalasan Palestina ke Israel,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim video pembalasan Palestina kepada Israel, informasi tersebut diunggah salah satu akun Facebook, pada 21 Oktober 2023. Unggahan klaim video pembalasan Palestina kepada Israel menampilkan suasana cahaya berwarna merah, terlihat percikan api dan asap putih di antara bangunan. Video tersebut diawali dengan tulisan",Jewish,0,0,0,0,0,0,0,0,0
103,226,103-226,95133,13,"Jokowi Menempuh Jalur Hukum, Aparat Jemput Paksa Titiek Soeharto","GEGER MALAM INI || JOKOWI SIK4PI T£GAS TITIK SOEHARTO GEG4RA HAL INI Channel YouTube “Kabar News” pada 21 Oktober 2023 mengunggah video dengan judul yang mengklaim bahwa Titiek Soeharto dijemput paksa aparat. Setelah dilakukan penelusuran, faktanya narator hanya membaca ulang artikel milik seword.com berjudul “Dari Sudut Mistikologi, Titiek Soeharto Menilai Era Jokowi Lebih Gila Dibanding Orde Baru”. Artikel asli tersebut ditulis oleh Ruskandi Arawiria pada 21 Mei 2019 lalu. Dalam artikel tersebut Ruskandi menulis mengenai tanggapan pribadinya terkait pernyataan Titiek Soeharto yang Menilai Era Jokowi Lebih Gila Dibanding Orde Baru. Ruskandi kembali menyoroti kasus pelanggaran HAM pada era orba dan membandingkan dengan era Jokowi.",Terpolarisasi,0,0,1,0,0,0,0,0,0
103,227,103-227,45099,13,“Pemandangan mengerikan pagi ini. 3 wanita pingsan saat antri beli jam tangan pintar import jepang di AEON Mall BSD City”,"“[TERKEJUT] Pemandangan mengerikan pagi ini. 3 wanita pingsan saat antri beli jam tangan pintar import jepang diskon 50% hanya Rb 199/1 buah (beli 1 gratis 1 seharga 399 Rb). Garansi asli 5 tahun. Pukul 9 pagi tadi di lobi utama, brand jam tangan pintar ternama Jepang Masahiro resmi membuka cabang pertamanya di Indonesia dengan berbagai promo menarik. Karena ini merupakan jam tangan yang sangat terkenal di Jepang dan dirancang oleh ahli jam tangan Kikuno Masahiro, langsung banyak dicari oleh masyarakat Indonesia dan terjual lebih dari 19.000 buah dalam waktu 24 jam. Jumlahnya gila! Namun pembelinya terlalu banyak, 3 wanita pingsan karena kekurangan oksigen dan segera dibawa ke UGD. Untuk mengatasi situasi tersebut, mereka harus menutup sementara toko di AEON Mall dan menjual 999 unit secara online dengan diskon 50%, beli 1 gratis 1 dan gratis ongkos kirim. Selain itu, pelanggan berhak untuk memeriksa barang sebelum pembayaran dan garansi asli 5 tahun. Berdasarkan hasil penelusuran, adanya foto orang-orang yang sedang yang mengantri yang diklaim sebagai orang-orang yang mengantri untuk membeli jam tangan pintar impor dari Jepang di AEON Mall BSD City merupakan konten yang dimanipulasi. Faktanya, bukan di AEON Mall BSD City. Foto orang-orang yang sedang antri merupakan hasil editan dari foto ketika pembukaan Toko Pandora di Aeon Mall Long Bien, Vietnam pada 28 April 2022. Selain itu, akun tersebut merupakan akun palsu.",Terpolarisasi,0,0,1,0,0,0,0,0,0
103,228,103-228,35325,13,"MAHFUD – GANJAR RESMI BERPASANGAN, MEGAWATI DEKLARASIKAN BESAR BESARAN SORE INI","“MAHFUD – GANJAR RESMI BERPASANGAN, MEGAWATI DEKLARASIKAN BESAR BESARAN SORE INI” Akun Berita Rakyat Indonesia pada 24 September 2023 mengunggah video dengan judul “MAHFUD – GANJAR RESMI BERPASANGAN, MEGAWATI DEKLARASIKAN BESAR BESARAN SORE INI”. Unggahan yang berdurasi 5 menit 41 detik itu tidak menyampaikan narasi yang menyatakan bahwa Ganjar resmi berpasangan dengan Mahfud MD dan dideklarasikan oleh Megawati secara besar-besaran. Berita tentang peresmian pasangan Ganjar dan Mahfud MD ini telah banyak beredar, salah satunya dalam unggahan berjudul “Gemparkan 1 Indonesia, Pasangan Ganjar-Mahfud MD Di Tetapkan Di Istana Sore ini”. Kedua unggahan sama-sama membahas penetapan atau peresmian pasangan Ganjar dan Mahfud MD akan tetapi narasi yang disampaikan tidak sesuai dengan judul dari masing-masing unggahan. Unggahan”MAHFUD – GANJAR RESMI BERPASANGAN, MEGAWATI DEKLARASIKAN BESAR BESARAN SORE INI” menarasikan sebuah artikel yang berjudul “Seruan Ganjar Pranowo Presiden Bergema di Graha Pena 98” yang diunggah pada laman nasional.sindonews.com pada tanggal 21 September 2023. Artikel ini berisi tentang kunjungan Ganjar ke Graha Pena 98 pada tanggal 21 September. Kunjungan tersebut mendapat sambutan dari para warga yang meminta bersalaman dan berfoto di sepanjang perjalanan menuju Graha Pena 98. Sesampainya disana Ganjar juga mendapat sambutan dari para relawan yang merupakan aktivis Graha 98 dengan seruan “Ganjar Presiden” dan “Ganjar Menang”.",Terpolarisasi,0,1,0,0,0,0,0,0,0
103,229,103-229,37487,13,Siswa SMP Korban Perundungan di Cilacap Meninggal Dunia,"Liputan6.com, Jakarta - Kabar tentang siswa SMP korban perundungan yang dilakukan oleh siswa lainnya di Cimanggu, Kabupaten Cilacap, Jawa Tengah meninggal dunia beredar di media sosial. Kabar tersebut disebarkan salah satu akun Facebook pada Kamis (28/9/2023). Akun Facebook tersebut mengunggah foto yang diklaim siswa SMP korban perundungan dan narasi berisi bahwa korban telah meninggal dunia. ""Siswa SMP korban penganiayaan oleh teman sekolahnya TKP di Cilacap sudah meninggal dunia... Turut berdukacita...Semoga almarhum di trima oleh Allah SWT dilapangkan kuburnya diampuni segala dosanya...Husnul Khotimah Aamiin ya Rabbal'alamiin .🙏🤲😭,"" tulis salah satu akun Facebook pada Kamis (28/9/2023).",UNKNOWN,0,0,0,0,0,0,0,0,0
103,230,103-230,37037,13,Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,“OMG 😱 LISTEN. THEY HAVE BEEN NO AUTISM IN VIETNAM UNTIL BILL GATES SHOWED UP WITH VACCINES.” “NO AUTISME IN VIETNAM BEFOR BILL GATES” “OMG 😱 DENGARKAN. TIDAK ADA AUTISME DI VIETNAM SAMPAI BILL GATES MUNCUL DENGAN VAKSIN.”,Terpolarisasi,0,0,0,0,0,0,0,0,0
103,231,103-231,104308,13,Video Burung Ababil 3 Hari di Langit Gaza 2023/10/11,"Sudah tiga hari dilangit Apakah ini burung ababil yg ada di dalam surah AL FIL yang di utus allah swt Setelah hancurnya salah satu mesjid bersejarah di palestina.. Ya allah lindungilah Para mujahid di palestina. Aamiiin Sebuah akun Facebook mengunggah video yang diklaim segerombolan burung Ababil terbang diatas Gaza selama 3 hari. Faktanya, video tersebut merupakan video lama yang diunggah kembali.",UNKNOWN,0,0,0,0,0,0,0,0,0
